day,meal_type,name,serving_size,calories,total_fat,total_carbohydrate,protein,category
Wednesday,Lunch,Large Seasoned Crouton,Ounce,120, 4, 20, 4,Miscellaneous
Wednesday,Lunch,Locally Grown Salad Greens,Ounce,0, 0, < 1, 0,Salad
Wednesday,Lunch,Red Grape Tomatoes,Ounce,5, 0, 1, 0,Miscellaneous
Wednesday,Lunch,Shredded Mild Cheddar Cheese,Ounce,110, 9, 1, 6,Cheese
Wednesday,Lunch,Sliced Mushrooms,Tablespoon,0, 0, 0, 0,Toppings
Wednesday,Lunch,Sliced Red Onion,Ounce,10, 0, 3, 0,Toppings
Wednesday,Lunch,Spinach,Ounce,5, 0, 1, < 1,Miscellaneous
Wednesday,Lunch,Tri Color Peppers,Ounce,15, 1, 2, 0,Miscellaneous
Wednesday,Lunch,Tuna,1/4 Cup,35, 0, 0, 8,Miscellaneous
Wednesday,Lunch,Chocolate Soft Serve Ice Cream Mix,Cup,340, 12, 52, 8,Ice Cream
Wednesday,Lunch,Dole Whip Pineapple,1 Serving,110, 0.5, 26, 0,Ice Cream
Wednesday,Lunch,Dole Whip Strawberry,1 Serving,110, 0, 26, 0,Ice Cream
Wednesday,Lunch,Vanilla Soft Serve Ice Cream Mix,Cup,360, 13, 49, 8,Ice Cream
Wednesday,Lunch,Black Bean Soup,6 Flz Portion,130, 3, 21, 6,Miscellaneous
Wednesday,Lunch,Tomato Soup,6 Flz Portion,60, 4, 7, 1,Miscellaneous
Wednesday,Lunch,Asst Jelly Pc,Pkt,35, 0, 9, 0,Miscellaneous
Wednesday,Lunch,Cream Cheese 1z Pc,1z Cup,100, 9, 1, 2,Cheese
Wednesday,Lunch,Fresh Avocado,Ounce,45, 4.5, 2, 0,Toppings
Wednesday,Lunch,Jif Peanut Butter PC,0.75z,120, 10, 5, 4,Toppings
Wednesday,Lunch,Nutella Chocolate Hazelnut Spread,Ounce,150, 9, 18, 1,Toppings
Wednesday,Lunch,Tomatoes,Ounce,5, 0, 1, 0,Miscellaneous
Wednesday,Lunch,Unsalted Butter,Ounce,200, 22, 0, 0,Miscellaneous
Wednesday,Lunch,Caramel Topping,Ounce,80, 0, 18, 0,Miscellaneous
Wednesday,Lunch,Cone Cake Jacketed,Cone,null,null,null,null,Miscellaneous
Wednesday,Lunch,Dutch Chocolate Syrup,Ounce,70, 0, 16, < 1,Miscellaneous
Wednesday,Lunch,Mini Semi-Sweet Choc Chips,Ounce,130, 8, 19, 2,Snack
Wednesday,Lunch,Oreo Cookie Topping,Ounce,140, 5, 21, 1,Cookie
Wednesday,Lunch,Rainbow Sprinkles,Ounce,140, 7, 21, 0,Ice Cream
Wednesday,Lunch,Baby Carrots,3 Carrots,10, 0, 2, 0,Sides
Wednesday,Lunch,Celery Sticks,Ounce,0, 0, < 1, 0,Miscellaneous
Wednesday,Lunch,Flax Seed,Ounce,150, 12, 8, 5,Toppings
Wednesday,Lunch,Hummus with Tahini,1z Portion,70, 5, 4, 2,Snack
Wednesday,Lunch,Kalamata Olive Hummus,1z Portion,70, 6, 4, 2,Snack
Wednesday,Lunch,Nutritional Yeast,Gram,null,null,null,null,Miscellaneous
Wednesday,Lunch,Organic Black Chia Seed,Ounce,140, 9, 12, 5,Toppings
Wednesday,Lunch,Raw Mediterranean Pita Chips,1 oz portion,70, 0.5, 13, 2,Snack
Wednesday,Lunch,Roasted & Salted Sunflower Seeds,1 Tablespoon,90, 7, 3, 3,Toppings
Wednesday,Lunch,Roasted Garlic Hummus,1z Portion,70, 5, 4, 2,Snack
Wednesday,Lunch,Roasted Red Pepper Hummus,1z Portion,60, 4, 4, 2,Snack
Wednesday,Lunch,Sliced Almonds,Tablespoon,90, 8, 3, 3,Toppings
Wednesday,Lunch,Aloo Chole Entree,Ounce,30, 1, 5, 1,Miscellaneous
Wednesday,Lunch,Baked Sweet Potato,Potatoes,120, 1.5, 26, 2,Sides
Wednesday,Lunch,Broccoli Florets,4z Portion,35, 0, 6, 4,Sides
Wednesday,Lunch,Steamed Brown Rice,4z Portion,150, 1.5, 31, 3,Sides
Wednesday,Lunch,Blueberry Yogurt,Ounce,20, 0, 4, < 1,Snack
Wednesday,Lunch,Nature Valley Toasted Granola Oat,Ounce,130, 4.5, 20, 2,Miscellaneous
Wednesday,Lunch,Plain Greek Yogurt,Ounce,15, 0, 1, 3,Snack
Wednesday,Lunch,Small Curd Cottage Cheese,1/2 Cup,100, 5, 5, 11,Cheese
Wednesday,Lunch,Strawberry Yogurt,Ounce,20, 0, 4, < 1,Snack
Wednesday,Lunch,Vanilla Yogurt,Ounce,20, 0, 4, < 1,Snack
Wednesday,Dinner,100% Honey Pc,Pkt,25, 0, 7, 0,Toppings
Wednesday,Dinner,Brewed coffee,6z Portion,0, 0, 0, 0,Miscellaneous
Wednesday,Dinner,Coca Cola Classic Fountain 12z,12z Cup,0,null,null,null,Miscellaneous
Wednesday,Dinner,Coca Cola Diet Fountain 12z,12z Cup,0,null,null,null,Drinks
Wednesday,Dinner,Coffeemate Original,Fluid Oz,30, 3, 0, 0,Drinks
Wednesday,Dinner,Coke Cherry Fountain 12z,12z Cups,0,null,null,null,Drinks
Wednesday,Dinner,Coke Zero Fountain 12z,12z Cups,0,null,null,null,Drinks
Wednesday,Dinner,Creamer French Vanilla Coffeemate 1.5L,Fluid Oz,60, 3.5, 8, 0,Toppings
Wednesday,Dinner,ecoStick Sugar Substitute Pink Pc,Stick,0, 0, 1, 0,Toppings
Wednesday,Dinner,ecoStick Sugar Substitute Yellow Pc,Stick,0, 0, 1, 0,Toppings
Wednesday,Dinner,Green Tea Bag,Tea Bag,0, 0, 0, 0,Drinks
Wednesday,Dinner,Hazelnut Coffee Creamer,Fluid Oz,10, 0, 2, 0,Toppings
Wednesday,Dinner,Lipton Black Tea Bag,Tea Bag,0, 0, 0, 0,Drinks
Wednesday,Dinner,Lipton Tea Decaf,Tea Bag,null,null,null,null,Drinks
Wednesday,Dinner,Original Style Lemonade,1 dining hall glass,null,null,null,null,Drinks
Wednesday,Dinner,Root Beer Barq's Fountain 12z,12z Cups,0,null,null,null,Bar
Wednesday,Dinner,Sprite Diet Fountain 12z,12z Cup,0, 0, 0, 0,Drinks
Wednesday,Dinner,Juice Apple DH,6 Flz Cup,15, 0, 3, 0,Drinks
Wednesday,Dinner,Juice Cranberry DH,6 Flz Cup,70, 0, 17, 0,Drinks
Wednesday,Dinner,Juice Orange DH,6 Flz Cup,15, 0, 4, 0,Drinks
Wednesday,Dinner,Pibb Extra Fountain 12z,12 Flz Cup,0,null,null,null,Drinks
Wednesday,Dinner,Powerade Mountain Blast 12z,12 Flz Cup,0,null,null,null,Drinks
Wednesday,Dinner,Sprite Fountain 12z,12 Flz Cup,0,null,null,null,Drinks
Wednesday,Dinner,Balsamic Vinaigrette Dressing in Bottle,Ounce,60, 4.5, 5, 0,Toppings
Wednesday,Dinner,Buttermilk Ranch Dressing,Ounce,130, 14, 1, 0,Toppings
Wednesday,Dinner,Country French Dressing,Ounce,120, 11, 6, 0,Toppings
Wednesday,Dinner,Creamy Caesar Dressing,Fluid Oz,140, 15, < 1, < 1,Toppings
Wednesday,Dinner,Fat Free Raspberry Vinaigrette Dressing,Fluid Oz,35, 0, 8, 0,Toppings
Wednesday,Dinner,Lite Ranch Dressing,Ounce,70, 7, < 1, < 1,Toppings
Wednesday,Dinner,Plant Based Ranch Dressing,2z Portion,210, 22, 6, 0,Toppings
Wednesday,Dinner,Fortune Cookie,Cookie,10, 0, 3, 0,Cookie
Wednesday,Dinner,Steamed Brown Rice,4z Portion,150, 1.5, 31, 3,Sides
Wednesday,Dinner,Steamed Long Grain Rice,4z Portion,530, 0, 115, 10,Sides
Wednesday,Dinner,Vegetable Egg Rolls,2 Egg Rolls,230, 0, 37, 7,Miscellaneous
Wednesday,Dinner,Chicken for Stirfry,1z Portion,50, 3.5, 0, 4,Entrees
Wednesday,Dinner,Firm Tofu,1/4 cup,60, 3, 2, 6,Miscellaneous
Wednesday,Dinner,Homestyle Breaded Chicken Breast Chunk,4 pcs,260, 15, 16, 15,Entrees
Wednesday,Dinner,Plant Based Chick'n Poppers,1ct,null,null,null,null,Miscellaneous
Wednesday,Dinner,Shrimp,1 Shrimp,5, 0, 0, 1,Entrees
Wednesday,Dinner,Velveted Beef,1z Portion,40, 1.5, 0, 6,Entrees
Wednesday,Dinner,Yaki Soba Noodles,3z Portion,230, 2.5, 44, 9,Entrees
Wednesday,Dinner,Ginger Garlic,1z Portion,30, 0, 6, 0,Toppings
Wednesday,Dinner,Orange Ginger Sauce,2 tbs,60, 0, 15, 0,Toppings
Wednesday,Dinner,Soy Sauce,Ounce,20, 0, 0, 4,Toppings
Wednesday,Dinner,Sriracha Sauce,Teaspoon,0, 0, 0, 0,Toppings
Wednesday,Dinner,Sweet & Sour Sauce,Fluid Oz,30, 0, 8, 0,Toppings
Wednesday,Dinner,Szechuan Sauce,Ounce,120, 12, < 1, 2,Toppings
Wednesday,Dinner,Teriyaki Glaze,2 tbs,50, 0, 12, 2,Miscellaneous
Wednesday,Dinner,Bamboo Shoots,Ounce,0, 0, 0, 0,Miscellaneous
Wednesday,Dinner,Bean Sprouts,Ounce,10, 0, 2, < 1,Miscellaneous
Wednesday,Dinner,Broccoli Florets,Ounce,10, 0, 1, < 1,Sides
Wednesday,Dinner,Cabbage Napa Shredded Thin,Ounce,0, 0, < 1, 0,Miscellaneous
Wednesday,Dinner,Carrots,Tablespoon,0, 0, 0, 0,Sides
Wednesday,Dinner,Celery,Tablespoon,0, 0, 0, 0,Miscellaneous
Wednesday,Dinner,Onion Sliced,Ounce,15, 0.5, 3, 0,Toppings
Wednesday,Dinner,Sliced Mushrooms,Tablespoon,0, 0, 0, 0,Toppings
Wednesday,Dinner,Snow Pea Pods,Ounce,10, 0, 0, < 1,Miscellaneous
Wednesday,Dinner,Tri Color Peppers,Portion,25, 1.5, 2, 0,Miscellaneous
Wednesday,Dinner,Water Chestnut Sliced,Ounce,15, 0, 3, 0,Toppings
Wednesday,Dinner,Captain Crunch Wildberries,Cup,180, 2.5, 39, 2,Cereal
Wednesday,Dinner,Cheerios,Cup,110, 2, 22, 4,Cereal
Wednesday,Dinner,Cinnamon Toast Crunch,Cup,210, 5, 40, 2,Cereal
Wednesday,Dinner,Frosted Flakes,Cup,320, 0, 67, 13,Cereal
Wednesday,Dinner,Rice Chex Cereal,Cup,180, 1, 40, 3,Cereal
Wednesday,Dinner,Special K with Red Berries,Cup,360, 1, 78, 16,Miscellaneous
Wednesday,Dinner,Avocado Ranch Dressing,1z Portion,80, 8, 1, 0,Toppings
Wednesday,Dinner,Bleu Cheese Crumbles,Tablespoon,50, 4, 0, 3,Cheese
Wednesday,Dinner,"Diced 3/8"" Bacon",1 Tbsp,60, 4.5, 0, 5,Toppings
Wednesday,Dinner,Diced Red Onion,Ounce,10, 0, 3, 0,Toppings
Wednesday,Dinner,Diced Tomatoes,Ounce,0, 0, 1, 0,Toppings
Wednesday,Dinner,Grilled Chicken Breast Strip Fajita,Ounce,35, 1.5, < 1, 6,Entrees
Wednesday,Dinner,Hard Boiled Egg,Egg,70, 4.5, < 1, 5,Entrees
Wednesday,Dinner,Locally Grown Salad Greens,Ounce,0, 0, < 1, 0,Salad
Wednesday,Dinner,French Rolls,"6"" Portion",null,null,null,null,Miscellaneous
Wednesday,Dinner,"Honey Wheat Tortilla 12""",Tortilla,300, 8, 53, 7,Tortilla
Wednesday,Dinner,Kettle Chips,Ounce,160, 9, 15, 2,Snack
Wednesday,Dinner,"Multigrain Bread 5/8"" Slice",Slice,null,null,null,null,Miscellaneous
Wednesday,Dinner,Sourdough Bread Slice,Slices,100, 1, 20, 3,Miscellaneous
Wednesday,Dinner,"Spinach Tortilla 12""",Tortilla,300, 8, 53, 7,Tortilla
Wednesday,Dinner,"Sundried Tomato Basil Tortilla 12""",Tortillas,310, 8, 53, 7,Tortilla
Wednesday,Dinner,Telera Roll,3.5z,300, 4, 56, 9,Miscellaneous
Wednesday,Dinner,Double Chocolate Chunk Cookie,1.35z Cookie,90, 0, 22, 1,Cookie
Wednesday,Dinner,Old-Fashioned Sugar Cookie,1.35z Cookie,160, 6, 25, 2,Cookie
Wednesday,Dinner,Peanut Butter Cookie,1.35z Cookie,180, 9, 20, 4,Cookie
Wednesday,Dinner,Soft Chocolate Chunk Cookie,1.35z,170, 7, 24, 2,Cookie
Wednesday,Dinner,Turtle Brownie w/Pecans,Brownie,40,null,null,null,Miscellaneous
Wednesday,Dinner,Jalapeno Monterey Jack Cheese Slice,Slice,60, 5, 0, 4,Cheese
Wednesday,Dinner,Provolone Cheese Slice,Slice,70, 6, 0, 5,Cheese
Wednesday,Dinner,Sliced 0.75z Mild Cheddar Cheese,Slice,80, 7, 0, 5,Cheese
Wednesday,Dinner,"Diced 3/8"" Bacon",1 Tbsp,60, 4.5, 0, 5,Toppings
Wednesday,Dinner,Grilled Chicken Breast Strip Fajita,Ounce,35, 1.5, < 1, 6,Entrees
Wednesday,Dinner,Low Sodium Smoked Ham Slices,Ounce,30, 1, 0, 5,Miscellaneous
Wednesday,Dinner,Oven Roasted Sliced Chicken,Ounce,null,null,null,null,Toppings
Wednesday,Dinner,Smoked Sliced Genoa Salami,Ounce,110, 9, 1, 6,Toppings
Wednesday,Dinner,Smoked Tempeh,Ounce,null,null,null,null,Miscellaneous
Wednesday,Dinner,Tuna Salad,1/2 cup,310, 26, 5, 14,Salad
Wednesday,Dinner,Chicago-Style Hot Giardiniera,Fluid Oz,120, 12, 0, 0,Miscellaneous
Wednesday,Dinner,Cucumber Slices,.25 cup,0, 0, < 1, 0,Miscellaneous
Wednesday,Dinner,Flat Leaf Spinach,Ounce,5, 0, 1, < 1,Miscellaneous
Wednesday,Dinner,Hamburger Sliced Dill Pickle Chip,Slice,0, 0, 0, 0,Snack
Wednesday,Dinner,Mild Banana Pepper Ring,Ounce,5, 0, 1, 0,Fruit
Wednesday,Dinner,Shredded Iceberg Lettuce,Ounce,0, 0, < 1, 0,Miscellaneous
Wednesday,Dinner,Sliced Jalapeno Peppers,Tablespoon,0, 0, 0, 0,Toppings
Wednesday,Dinner,Sliced Red Onion,Ounce,10, 0, 3, 0,Toppings
Wednesday,Dinner,Tomatoes Sliced 1/4-inch,Slices,0, 0, < 1, 0,Toppings
Wednesday,Dinner,Aged Balsamic Vinegar,Fluid Oz,40, 0, 9, 0,Toppings
Wednesday,Dinner,Black Pepper Grinder,Teaspoon,5, 0, 1, 0,Miscellaneous
Wednesday,Dinner,Buttermilk Ranch Dressing,Ounce,130, 14, 1, 0,Toppings
Wednesday,Dinner,Chipotle Ranch Dressing,Fluid Oz,150, 16, 1, 0,Snack
Wednesday,Dinner,Garlic Mayonnaise,1/2 oz,100, 10, 1, 0,Toppings
Wednesday,Dinner,Grinder Sea Salt,Gram,0, 0, 0, 0,Miscellaneous
Wednesday,Dinner,Heavy Duty Mayonnaise,Tablespoon,100, 11, 1, 0,Toppings
Wednesday,Dinner,Mediterranean Extra Virgin Olive Oil,1 tbsp,120, 14, 0, 0,Miscellaneous
Wednesday,Dinner,Plant Based Chipotle Ranch Dressing,2z Portion,180, 20, 7, 0,Snack
Wednesday,Dinner,RedHot Buffalo Wing Sauce,Fluid Oz,0, 0, 0, 0,Toppings
Wednesday,Dinner,Vegan Mayonnaise,1 tbs,60, 7, < 1, 0,Toppings
Wednesday,Dinner,Vinegar Red Wine,Fluid Oz,0, 0, 0, 0,Miscellaneous
Wednesday,Dinner,Yellow Mustard,1 tsp,0, 0, 0, 0,Toppings
Wednesday,Dinner,Bananas,Banana,190, 0, 46, 2,Fruit
Wednesday,Dinner,Gala Apples,Apples,100, 0, 25, 0,Fruit
Wednesday,Dinner,Oranges,Orange,100, 0, 24, 2,Fruit
Wednesday,Dinner,Angus Beef Frank,Frank,170, 16, 1, 6,Entrees
Wednesday,Dinner,Black Bean Burger,Patty,170, 5, 26, 15,Miscellaneous
Wednesday,Dinner,Breaded Onion Tangler,3z portion,270, 17, 27, 3,Miscellaneous
Wednesday,Dinner,Buns Hot Dog Bulk,Each,120, 1.5, 21, 4,Entrees
Wednesday,Dinner,Fried Eggs,Eggs,50, 3.5, 0, 4,Miscellaneous
Wednesday,Dinner,Grilled Cheese on White,Sandwich,330, 24, 23, 9,Cheese
Wednesday,Dinner,Hamburger Bun,Buns,null,null,null,null,Entrees
Wednesday,Dinner,Homestyle Breaded Chicken Breast Fritter,Patty,230, 14, 13, 12,Entrees
Wednesday,Dinner,Onion Sauteed,Ounce,20, 1, 2, 0,Miscellaneous
Wednesday,Dinner,Round Bacon,Bacon Round,null,null,null,null,Miscellaneous
Wednesday,Dinner,Sauteed Sliced Mushrooms,1z Portion,15, 1, < 1, < 1,Toppings
Wednesday,Dinner,Smash Burger,Burgers,290, 23, 1, 19,Miscellaneous
Wednesday,Dinner,Thick French Fries,3z Portion,110, 3.5, 20, 1,Miscellaneous
Wednesday,Dinner,Ancient Grains Blend with Kale,4 oz portion,180, 4.5, 29, 4,Miscellaneous
Wednesday,Dinner,BBQ Brisket Sandwich,Sandwich,550, 25, 58, 22,Entrees
Wednesday,Dinner,Corn Cobbettes,1 Cobbette,90, 1, 19, 3,Miscellaneous
Wednesday,Dinner,Garden Herb Chicken Breast,3.25z Tender,80, 0, 0, 19,Entrees
Wednesday,Dinner,Mixed Vegetables,4z Portion,80, 0, 15, 2,Miscellaneous
Wednesday,Dinner,Southern Style Macaroni & Cheese,6z Portion,380, 24, 24, 15,Cheese
Wednesday,Dinner,Black Olive Slices,1z Portion,50, 3.5, 2, 0,Miscellaneous
Wednesday,Dinner,Cheddar Cheese,1z Portion,null,null,null,null,Cheese
Wednesday,Dinner,Diced Onions,Ounce,10, 0, 3, 0,Toppings
Wednesday,Dinner,"Flour Tortilla 6""",6in tortilla,100, 3, 15, 2,Tortilla
Wednesday,Dinner,Fresh Tortilla Chips,Ounce,70, 0, 13, 2,Snack
Wednesday,Dinner,House-made Guacamole,3z Portion,100, 9, 6, 1,Sides
Wednesday,Dinner,Pico de Gallo,2z Portion,10, 0, 2, < 1,Miscellaneous
Wednesday,Dinner,Shredded Iceberg Lettuce,Ounce,0, 0, < 1, 0,Miscellaneous
Wednesday,Dinner,Sliced Jalapeno Peppers,Tablespoon,0, 0, 0, 0,Toppings
Wednesday,Dinner,Sour Cream 5lb,Tablespoon,30, 2.5, < 1, 0,Toppings
Wednesday,Dinner,Thick & Chuncky Mild Salsa,Ounce,10, 0, 2, 0,Miscellaneous
Wednesday,Dinner,"White Corn Tortilla 6""",6in Tortilla,60, 0.5, 12, 1,Tortilla
Wednesday,Dinner,2% Chocolate Milk BIB,1 Cup,170, 5, 24, 8,Drinks
Wednesday,Dinner,2% Milk BIB,8 flz,120, 5, 11, 8,Drinks
Wednesday,Dinner,Milk Soy Vanilla Aseptic Silk,8z,null,null,null,null,Drinks
Wednesday,Dinner,Original Unsweetened Almond Milk,6z Portion,60, 2, 11, < 1,Drinks
Wednesday,Dinner,Skim Milk BIB,8 flz,80, 0, 11, 8,Drinks
Wednesday,Dinner,Unsweetened Vanilla Almond Milk,6z Portion,20, 1.5, < 1, < 1,Drinks
Wednesday,Dinner,Alfredo Sauce,Ounce,70, 6, 2, 1,Toppings
Wednesday,Dinner,Balsamic Vinegar,Teaspoon,0, 0, < 1, 0,Toppings
Wednesday,Dinner,Basil,Ounce,0, 0, 0, 0,Miscellaneous
Wednesday,Dinner,Basil Pesto Sauce w/o Nuts,1 Flz Portion,100, 10, 1, 2,Toppings
Wednesday,Dinner,Broccoli Florets,Ounce,10, 0, 1, < 1,Sides
Wednesday,Dinner,Chunk Italian Sausage,Ounce,90, 8, 1, 4,Sides
Wednesday,Dinner,Diavolo Sauce,2 Flz Portion,90, 8, 5, < 1,Toppings
Wednesday,Dinner,Diced Tomatoes,Ounce,0, 0, 1, 0,Toppings
Wednesday,Dinner,Elbow Macaroni Pasta,4z Portion,220, 5, 36, 6,Entrees
Wednesday,Dinner,Garlic Minced Prep,Ounce,35, 0, 7, 0,Toppings
Wednesday,Dinner,Grated Parmesan Cheese,Tablespoon,30, 2.5, 0, 3,Cheese
Wednesday,Dinner,Grilled Chicken Breast Strip Fajita,Ounce,35, 1.5, < 1, 6,Entrees
Wednesday,Dinner,Marinara Sauce,Ounce,15, 0.5, 2, 0,Toppings
Wednesday,Dinner,Mediterranean Extra Virgin Olive Oil,1 tbsp,120, 14, 0, 0,Miscellaneous
Wednesday,Dinner,Parsley Ital Fresh Clnd,Tablespoon,0, 0, 0, 0,Miscellaneous
Wednesday,Dinner,Pasta Stir-Fry,4.7z Portion,260, 16, 17, 14,Entrees
Wednesday,Dinner,Penne Pasta,3z Portion,170, 4.5, 27, 5,Entrees
Wednesday,Dinner,Pepper Red Crushed,Teaspoon,0, 0, 0, 0,Miscellaneous
Wednesday,Dinner,Sauteed Sliced Mushrooms,1z Portion,15, 1, < 1, < 1,Toppings
Wednesday,Dinner,Shrimp,1 Shrimp,5, 0, 0, 1,Entrees
Wednesday,Dinner,Cheese Pizza,Piece -U,140, 5, 18, 6,Cheese
Wednesday,Dinner,Sausage Pizza,Piece -U,180, 9, 18, 8,Sides
Wednesday,Dinner,Tomato Basil Pizza,1/12 Pizza,200, 9, 22, 8,Entrees
Wednesday,Dinner,Classic Edamame,Tablespoon,15, 0.5, 1, 1,Miscellaneous
Wednesday,Dinner,Classic Vegan Kimchi,Ounce,10, 0, 3, 0,Miscellaneous
Wednesday,Dinner,Daiya Vegan Shredded Mozzarella Cheese,Ounce,80, 5, 8, 0,Cheese
Wednesday,Dinner,Firm Tofu,1/4 cup,60, 3, 2, 6,Miscellaneous
Wednesday,Dinner,High Protein Grain BleND,3z portion,190,null,null,null,Miscellaneous
Wednesday,Dinner,Low Sodium Dark Red Kidney Bean,Ounce,30, 0, 5, 2,Miscellaneous
Wednesday,Dinner,Low Sodium Garbanzo Beans,Ounce,30, 0, 5, 1,Sides
Wednesday,Dinner,Marinated Quarter Artichoke Heart,Ounce,15, 1, 2, < 1,Miscellaneous
Wednesday,Dinner,Marinated Tofu,4z Portion,110, 5, 4, 11,Miscellaneous
Wednesday,Dinner,Salt & Peppercorn Roasted Cauliflower,Ounce,0, 0, 0, 0,Miscellaneous
Wednesday,Dinner,Carrots,Tablespoon,0, 0, 0, 0,Sides
Wednesday,Dinner,Chopped Eggs,.5z Portion,25, 1.5, 0, 2,Miscellaneous
Wednesday,Dinner,Crispy Fried French Onion,Ounce,160, 12, 16, 0,Miscellaneous
Wednesday,Dinner,Cucumber Slices,Slices,0, 0, 0, 0,Miscellaneous
Wednesday,Dinner,Feta Cheese Crumbles,Ounce,5, 0.5, 0, 0,Cheese
Wednesday,Dinner,Iceberg Salad Mix,1 cup portion,5, 0, 1, 0,Salad
Wednesday,Dinner,Large Seasoned Crouton,Ounce,120, 4, 20, 4,Miscellaneous
Wednesday,Dinner,Locally Grown Salad Greens,Ounce,0, 0, < 1, 0,Salad
Wednesday,Dinner,Red Grape Tomatoes,Ounce,5, 0, 1, 0,Miscellaneous
Wednesday,Dinner,Shredded Mild Cheddar Cheese,Ounce,110, 9, 1, 6,Cheese
Wednesday,Dinner,Sliced Mushrooms,Tablespoon,0, 0, 0, 0,Toppings
Wednesday,Dinner,Sliced Red Onion,Ounce,10, 0, 3, 0,Toppings
Wednesday,Dinner,Spinach,Ounce,5, 0, 1, < 1,Miscellaneous
Wednesday,Dinner,Tri Color Peppers,Ounce,15, 1, 2, 0,Miscellaneous
Wednesday,Dinner,Tuna,1/4 Cup,35, 0, 0, 8,Miscellaneous
Wednesday,Dinner,Chocolate Soft Serve Ice Cream Mix,Cup,340, 12, 52, 8,Ice Cream
Wednesday,Dinner,Dole Whip Pineapple,1 Serving,110, 0.5, 26, 0,Ice Cream
Wednesday,Dinner,Dole Whip Strawberry,1 Serving,110, 0, 26, 0,Ice Cream
Wednesday,Dinner,Vanilla Soft Serve Ice Cream Mix,Cup,360, 13, 49, 8,Ice Cream
Wednesday,Dinner,Four Bean Chili,1 cup,150, 2, 27, 6,Miscellaneous
Wednesday,Dinner,Tomato Soup,6 Flz Portion,60, 4, 7, 1,Miscellaneous
Wednesday,Dinner,Asst Jelly Pc,Pkt,35, 0, 9, 0,Miscellaneous
Wednesday,Dinner,Cream Cheese 1z Pc,1z Cup,100, 9, 1, 2,Cheese
Wednesday,Dinner,Fresh Avocado,Ounce,45, 4.5, 2, 0,Toppings
Wednesday,Dinner,Jif Peanut Butter PC,0.75z,120, 10, 5, 4,Toppings
Wednesday,Dinner,Nutella Chocolate Hazelnut Spread,Ounce,150, 9, 18, 1,Toppings
Wednesday,Dinner,Tomatoes,Ounce,5, 0, 1, 0,Miscellaneous
Wednesday,Dinner,Unsalted Butter,Ounce,200, 22, 0, 0,Miscellaneous
Wednesday,Dinner,Caramel Topping,Ounce,80, 0, 18, 0,Miscellaneous
Wednesday,Dinner,Cone Cake Jacketed,Cone,null,null,null,null,Miscellaneous
Wednesday,Dinner,Dutch Chocolate Syrup,Ounce,70, 0, 16, < 1,Miscellaneous
Wednesday,Dinner,Mini Semi-Sweet Choc Chips,Ounce,130, 8, 19, 2,Snack
Wednesday,Dinner,Oreo Cookie Topping,Ounce,140, 5, 21, 1,Cookie
Wednesday,Dinner,Rainbow Sprinkles,Ounce,140, 7, 21, 0,Ice Cream
Wednesday,Dinner,Baby Carrots,3 Carrots,10, 0, 2, 0,Sides
Wednesday,Dinner,Celery Sticks,Ounce,0, 0, < 1, 0,Miscellaneous
Wednesday,Dinner,Flax Seed,Ounce,150, 12, 8, 5,Toppings
Wednesday,Dinner,Hummus with Tahini,1z Portion,70, 5, 4, 2,Snack
Wednesday,Dinner,Kalamata Olive Hummus,1z Portion,70, 6, 4, 2,Snack
Wednesday,Dinner,Nutritional Yeast,Gram,null,null,null,null,Miscellaneous
Wednesday,Dinner,Organic Black Chia Seed,Ounce,140, 9, 12, 5,Toppings
Wednesday,Dinner,Raw Mediterranean Pita Chips,1 oz portion,70, 0.5, 13, 2,Snack
Wednesday,Dinner,Roasted & Salted Sunflower Seeds,1 Tablespoon,90, 7, 3, 3,Toppings
Wednesday,Dinner,Roasted Garlic Hummus,1z Portion,70, 5, 4, 2,Snack
Wednesday,Dinner,Roasted Red Pepper Hummus,1z Portion,60, 4, 4, 2,Snack
Wednesday,Dinner,Sliced Almonds,Tablespoon,90, 8, 3, 3,Toppings
Wednesday,Dinner,Baked Sweet Potato,Potatoes,120, 1.5, 26, 2,Sides
Wednesday,Dinner,Broccoli Florets,4z Portion,35, 0, 6, 4,Sides
Wednesday,Dinner,Steamed Brown Rice,4z Portion,150, 1.5, 31, 3,Sides
Wednesday,Dinner,Vegan Papas Con Chorizo,4z Portion,160,null,null,null,Miscellaneous
Wednesday,Dinner,Blueberry Yogurt,Ounce,20, 0, 4, < 1,Snack
Wednesday,Dinner,Nature Valley Toasted Granola Oat,Ounce,130, 4.5, 20, 2,Miscellaneous
Wednesday,Dinner,Plain Greek Yogurt,Ounce,15, 0, 1, 3,Snack
Wednesday,Dinner,Small Curd Cottage Cheese,1/2 Cup,100, 5, 5, 11,Cheese
Wednesday,Dinner,Strawberry Yogurt,Ounce,20, 0, 4, < 1,Snack
Wednesday,Dinner,Vanilla Yogurt,Ounce,20, 0, 4, < 1,Snack
Thursday,Breakfast,100% Honey Pc,Pkt,25, 0, 7, 0,Toppings
Thursday,Breakfast,Brewed coffee,6z Portion,0, 0, 0, 0,Miscellaneous
Thursday,Breakfast,Coca Cola Classic Fountain 12z,12z Cup,0,null,null,null,Miscellaneous
Thursday,Breakfast,Coca Cola Diet Fountain 12z,12z Cup,0,null,null,null,Drinks
Thursday,Breakfast,Coffeemate Original,Fluid Oz,30, 3, 0, 0,Drinks
